,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,Description,PhotoAmt,AdoptionSpeed
8975,1,0,48,109,0,1,3,0,0,3,3,1,1,1,1,1,200,0,508,0,3
8976,2,0,5,266,299,2,2,3,0,1,1,1,1,2,1,1,0,0,208,3,2
8977,2,0,3,265,266,3,1,5,0,3,2,1,1,2,1,2,0,1,432,7,2
8978,1,0,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,403,5,4
8979,2,0,4,266,0,1,1,2,0,2,2,2,2,2,1,1,0,0,201,1,1
8980,2,0,3,265,0,3,1,6,0,2,2,2,2,2,1,3,0,0,49,1,4
8981,1,0,3,307,307,2,1,0,0,2,1,1,1,3,1,2,0,0,185,5,1
8982,2,0,5,299,0,1,1,6,0,2,1,2,1,1,1,1,30,0,121,5,2
8983,2,0,17,266,0,2,4,7,0,2,1,3,3,2,1,1,0,0,144,1,4
8984,1,0,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,1,679,14,3
8985,1,0,2,218,75,1,1,3,0,2,2,1,1,2,1,1,250,0,320,5,3
8986,2,0,8,266,0,3,2,6,7,2,1,1,1,1,1,2,0,0,557,1,4
8987,2,0,1,265,0,3,2,4,7,1,2,2,1,2,1,5,0,0,507,5,3
8988,1,0,2,307,0,3,2,6,0,2,1,1,1,2,1,7,0,0,185,2,4
8989,2,0,3,265,0,2,1,6,0,2,2,2,2,2,1,1,0,0,123,3,1
8990,1,0,42,307,0,2,2,7,0,3,2,1,3,3,1,1,0,0,297,2,3
8991,1,0,2,195,179,1,1,2,0,1,2,2,1,2,1,1,450,0,258,3,1
8992,2,0,84,265,0,3,1,7,0,2,2,1,1,1,1,2,0,0,174,1,3
8993,1,0,11,307,141,1,2,0,0,3,1,2,1,2,1,1,0,0,222,1,4
8994,2,0,12,266,0,3,1,5,7,2,2,1,1,1,1,4,0,0,220,4,4
8995,1,0,51,179,205,2,1,0,0,1,2,1,1,3,1,1,50,0,226,3,4
8996,2,0,8,266,0,1,6,0,0,2,1,2,2,2,1,1,50,0,688,6,3
8997,1,0,2,307,0,2,2,3,0,2,2,1,1,2,1,1,100,0,253,1,4
8998,2,0,1,265,0,2,2,5,7,2,2,2,2,2,1,1,0,0,87,2,1
8999,2,0,2,265,0,2,1,3,7,2,1,1,1,2,1,1,80,0,221,5,3
9000,1,0,2,307,0,3,1,2,7,2,1,2,2,2,1,4,0,0,39,1,4
9001,2,0,2,265,265,3,4,0,0,1,2,2,2,2,1,3,0,0,13,3,3
9002,1,0,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,0,12,3,1
9003,1,0,36,20,0,1,1,2,7,2,1,1,1,2,1,1,550,0,390,3,4
9004,1,0,20,218,0,2,2,5,0,2,2,1,1,2,1,1,0,0,413,3,2
9005,1,0,1,307,0,3,1,2,5,2,2,2,2,2,1,2,0,0,187,5,3
9006,2,0,24,266,0,2,2,6,7,1,1,2,1,1,1,1,0,0,157,3,4
9007,2,0,2,266,0,1,6,0,0,2,1,2,2,2,1,3,0,0,135,3,1
9008,2,0,1,283,0,2,2,3,7,2,1,1,1,2,1,1,0,0,344,8,3
9009,1,0,0,307,307,3,2,7,0,2,1,3,3,3,1,2,0,0,169,5,4
9010,2,0,9,276,266,2,1,4,7,3,1,1,1,2,1,2,0,0,261,3,4
9011,2,0,6,289,0,1,1,2,6,2,1,3,3,2,1,1,0,0,179,5,1
9012,2,0,12,266,0,2,3,0,0,2,1,1,1,1,1,1,0,0,770,2,4
9013,1,0,36,119,0,1,6,7,0,3,2,1,1,1,2,1,200,0,1032,5,4
9014,2,0,7,266,0,1,3,7,0,2,1,2,2,2,1,1,0,0,618,1,2
9015,1,0,1,307,0,1,1,2,0,1,1,3,3,3,1,1,0,0,408,0,4
9016,2,0,3,266,266,2,1,4,7,2,1,2,2,2,1,2,0,0,275,1,2
9017,1,0,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,0,105,4,3
9018,2,0,0,266,0,3,1,3,0,1,1,3,3,3,1,2,0,0,699,4,4
9019,1,0,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,0,12,1,1
9020,1,0,1,15,307,3,1,7,0,2,1,2,2,2,1,2,0,0,522,3,3
9021,1,0,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,0,268,1,2
9022,1,0,57,179,0,2,2,0,0,2,2,1,1,2,1,1,250,0,101,1,4
9023,2,0,5,266,0,1,1,7,0,1,1,2,2,2,1,2,0,0,293,0,4
9024,1,0,21,141,0,1,2,0,0,3,1,1,3,1,1,1,300,0,201,3,3
9025,2,0,2,266,0,1,1,6,7,2,1,1,1,2,1,4,100,0,111,5,3
9026,1,0,8,307,307,1,1,2,7,2,1,1,1,1,1,2,50,0,490,5,4
9027,2,0,3,264,0,2,5,0,0,2,3,2,2,2,2,1,0,0,298,2,2
9028,1,0,30,307,141,1,3,0,0,2,1,1,1,1,1,1,0,0,202,1,2
9029,1,0,2,307,0,3,1,2,7,2,1,2,2,2,1,8,100,0,577,11,3
9030,2,0,3,265,0,3,2,0,0,2,2,2,1,2,1,2,0,0,282,2,4
9031,2,0,10,288,276,2,5,6,7,3,3,1,1,1,1,1,0,0,2481,6,2
9032,1,0,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,1,262,16,2
9033,2,0,7,285,268,2,3,4,7,1,3,1,1,2,2,1,0,0,395,5,0
9034,1,0,15,307,0,1,1,0,0,3,2,1,1,1,1,1,0,0,495,1,2
9035,1,0,4,307,0,1,1,2,7,2,2,1,1,2,1,1,0,0,269,5,3
9036,2,0,7,264,285,2,1,6,0,2,3,3,3,3,1,1,250,0,279,1,4
9037,1,0,3,307,307,1,1,2,7,2,2,1,1,2,1,1,0,0,132,2,2
9038,1,0,1,307,18,1,1,2,0,2,1,2,1,2,1,2,0,0,20,3,2
9039,1,0,96,58,0,2,2,7,0,1,1,1,1,3,1,1,0,0,346,2,1
9040,1,0,3,307,0,1,2,0,0,1,2,2,2,2,1,1,0,0,50,2,1
9041,1,0,6,76,0,1,1,7,0,3,1,2,1,2,1,1,0,0,91,2,1
9042,2,0,1,266,0,2,3,5,7,2,1,1,1,2,1,2,100,0,1299,8,2
9043,1,0,2,307,0,2,1,2,0,2,2,3,3,2,1,1,0,0,122,1,3
9044,1,0,12,307,0,2,1,7,0,2,1,1,1,1,1,1,0,0,1292,3,4
9045,2,0,3,266,292,1,2,5,0,1,1,2,2,2,1,1,0,1,72,8,2
9046,2,0,60,266,0,1,4,7,0,2,1,1,1,1,1,1,0,0,437,13,3
9047,2,0,2,265,0,2,7,0,0,1,2,3,1,3,1,1,0,0,210,4,1
9048,2,0,12,285,0,1,1,7,0,2,2,3,3,3,1,1,0,0,82,2,4
9049,1,0,0,307,0,3,1,2,7,2,1,2,2,2,1,4,0,0,117,3,1
9050,1,0,8,69,0,2,3,0,0,2,2,1,1,2,1,1,0,0,546,3,3
9051,1,0,13,206,109,1,1,2,7,3,2,1,1,2,1,1,0,0,868,3,2
9052,2,0,1,266,265,3,1,4,7,1,2,2,2,2,1,2,0,0,220,2,3
9053,1,0,1,307,0,1,2,0,0,1,2,1,1,2,1,1,0,0,283,1,4
9054,1,0,2,307,0,3,1,2,7,2,2,2,2,2,1,2,0,0,131,2,4
9055,2,0,14,264,264,2,1,7,0,3,3,1,1,1,1,1,100,0,106,5,4
9056,1,0,36,205,0,1,1,2,7,2,2,1,1,1,1,1,0,0,44,1,1
9057,2,0,5,266,0,3,1,6,7,1,1,2,2,2,1,4,50,0,232,6,4
9058,2,0,5,266,0,1,4,0,0,2,1,2,1,2,1,1,0,0,853,3,2
9059,1,0,60,122,0,1,2,0,0,3,3,1,1,1,1,1,500,0,363,2,1
9060,1,0,6,60,0,1,7,0,0,1,3,1,1,1,1,1,0,0,135,1,2
9061,2,0,3,266,0,2,1,0,0,2,1,2,2,2,1,1,0,0,1215,2,3
9062,1,0,4,307,0,3,1,4,6,1,2,2,2,2,1,7,30,0,286,5,2
9063,2,0,3,264,0,3,1,4,7,2,3,2,2,2,1,4,0,0,378,1,1
9064,2,0,4,266,0,2,1,0,0,2,1,2,2,2,1,1,0,0,356,4,1
9065,1,0,2,213,307,2,7,0,0,2,1,1,1,2,1,5,0,0,530,3,4
9066,1,0,10,307,307,1,2,0,0,2,1,2,2,2,1,1,0,0,45,2,2
9067,2,0,6,265,0,2,6,0,0,2,2,2,2,2,1,1,0,0,16,2,3
9068,2,0,3,266,0,1,7,0,0,2,1,2,1,2,1,1,0,0,428,1,1
9069,1,0,1,307,307,3,1,2,7,2,2,2,2,2,1,10,0,0,432,21,3
9070,2,0,8,266,299,2,6,7,0,2,1,2,2,1,1,1,0,0,200,2,2
9071,1,0,1,307,0,2,7,0,0,2,2,2,2,3,1,2,0,0,262,11,1
9072,2,0,1,266,0,3,1,6,0,2,1,2,2,2,1,2,0,0,237,3,2
9073,1,0,1,307,307,3,1,3,4,2,2,2,2,2,1,7,0,1,199,10,3
9074,2,0,5,306,0,1,1,7,0,1,2,2,2,2,1,2,0,1,888,4,4
9075,1,0,96,69,0,2,2,5,0,1,2,1,1,1,1,1,0,0,1996,11,0
9076,1,0,36,195,0,2,6,0,0,1,3,3,1,3,1,1,0,0,560,0,2
9077,1,0,36,307,0,2,2,0,0,3,1,1,1,1,1,1,0,0,202,2,4
9078,2,0,2,292,0,2,7,0,0,1,3,1,1,2,1,1,0,0,47,0,4
9079,1,0,48,20,0,1,1,2,7,2,1,2,2,2,2,1,200,0,885,4,1
9080,2,0,4,306,266,1,1,7,0,3,1,2,1,2,1,1,0,0,351,9,2
9081,1,0,48,307,0,1,2,0,0,2,1,1,1,3,1,1,0,0,527,2,4
9082,2,0,4,266,303,2,1,2,6,2,1,2,1,2,1,1,0,0,204,1,3
9083,2,0,1,265,0,2,1,7,0,2,2,3,1,3,1,1,0,0,205,3,3
9084,2,0,4,266,0,1,4,7,0,2,1,1,1,2,1,1,0,0,300,17,2
9085,1,0,1,76,218,2,1,7,0,2,1,1,1,1,1,1,0,0,389,27,4
9086,1,0,1,307,307,2,2,0,0,2,2,2,1,2,1,1,0,0,12,14,2
9087,2,0,2,266,266,2,2,7,0,2,1,2,2,2,1,1,0,0,387,3,1
9088,2,0,8,243,0,2,1,6,7,2,1,1,1,1,1,3,300,0,186,2,4
9089,1,0,72,307,0,2,1,2,7,2,1,1,1,1,1,1,0,0,96,1,4
9090,1,0,4,307,307,1,1,2,7,2,2,1,1,2,1,1,0,0,12,2,2
9091,2,0,2,266,0,2,2,6,0,2,1,2,2,2,1,1,0,0,23,1,2
9092,1,0,4,103,307,3,1,2,5,2,1,2,1,2,1,2,0,0,280,5,3
9093,1,0,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,1,313,4,4
9094,2,0,4,265,0,3,2,5,7,2,2,1,1,2,1,2,0,0,1081,11,1
9095,2,0,1,266,0,2,1,4,7,2,1,2,2,2,1,1,0,0,178,3,3
9096,1,0,3,307,0,1,2,7,0,2,2,1,1,2,1,1,0,0,208,4,1
9097,2,0,5,265,266,3,5,6,7,2,2,2,2,2,1,3,0,0,1117,12,3
9098,1,0,2,307,0,3,1,2,5,2,1,2,2,2,1,4,0,0,277,4,3
9099,2,0,3,265,0,1,3,4,7,1,2,3,3,3,1,1,0,0,45,4,1
9100,2,0,12,266,0,2,1,2,6,3,1,2,2,2,1,1,0,0,1067,3,3
9101,2,0,4,265,0,1,1,0,0,2,2,2,2,2,1,1,0,2,548,11,4
9102,1,0,1,307,0,2,1,2,5,2,2,2,1,2,1,3,0,0,57,1,3
9103,2,0,3,265,254,2,1,2,7,2,2,2,1,2,1,1,0,0,902,4,1
9104,1,0,7,307,307,1,1,7,0,2,1,1,1,1,1,1,0,0,30,1,4
9105,1,0,1,307,307,1,2,5,7,2,2,1,1,2,1,1,0,0,297,2,1
9106,1,0,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,0,252,2,2
9107,2,0,12,266,266,1,1,6,7,2,1,1,1,1,1,1,0,0,59,3,4
9108,2,0,3,265,0,2,3,7,0,2,2,1,1,1,1,1,0,0,8,2,4
9109,2,0,3,266,0,3,1,6,7,1,1,2,2,2,1,2,0,1,289,2,1
9110,2,0,1,265,265,3,1,2,7,2,2,2,2,2,1,2,0,0,401,5,1
9111,1,0,4,78,307,2,1,2,0,2,1,1,1,2,1,1,0,0,161,6,3
9112,2,0,2,266,0,2,2,4,5,2,1,1,1,2,1,1,0,0,459,5,2
9113,1,0,30,205,0,2,7,0,0,1,2,1,1,2,1,1,500,0,295,5,3
9114,2,0,1,266,0,2,4,6,7,1,1,2,1,2,1,1,0,0,275,2,1
9115,2,0,0,265,0,2,7,0,0,1,2,2,1,2,1,1,0,0,347,3,1
9116,1,0,38,17,0,1,3,5,7,2,2,1,1,2,1,1,0,0,62,1,4
9117,1,0,9,307,0,1,7,0,0,2,1,1,1,1,1,1,150,0,206,5,3
9118,2,0,6,288,0,2,6,7,0,2,2,3,3,3,1,1,0,0,228,5,1
9119,2,0,3,264,265,2,6,7,0,1,3,1,1,1,1,1,0,0,451,5,3
9120,1,0,2,307,0,3,5,7,0,2,2,2,2,2,1,2,0,0,441,4,2
9121,1,0,9,109,0,1,3,0,0,3,3,1,1,1,1,1,200,0,55,3,1
9122,1,0,2,307,0,2,1,2,0,2,1,2,2,2,1,1,20,0,201,1,3
9123,1,0,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,0,104,1,2
9124,1,0,3,307,0,1,1,7,0,2,2,1,1,2,1,1,0,0,1182,7,3
9125,1,0,7,307,0,1,1,2,0,3,1,1,1,1,1,1,0,0,477,1,4
9126,1,0,2,44,307,1,1,5,0,2,1,3,3,2,1,1,0,0,103,2,2
9127,2,0,4,243,300,2,2,4,5,2,1,2,2,1,1,1,0,0,46,1,4
9128,2,0,2,266,0,1,1,7,0,2,1,1,1,2,1,1,0,0,523,4,2
9129,1,0,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,44,1,3
9130,1,0,9,307,0,1,2,0,0,2,2,1,1,1,1,1,0,0,446,5,4
9131,2,0,4,266,0,2,4,5,7,1,1,3,1,2,1,1,0,0,126,8,3
9132,2,0,12,299,0,3,1,2,3,2,2,2,2,2,1,7,0,0,122,6,4
9133,1,0,72,141,0,1,5,0,0,3,1,1,1,2,1,1,0,0,617,6,2
9134,2,0,1,265,0,2,1,7,0,2,2,2,2,2,1,1,0,0,40,1,1
9135,2,0,2,266,0,2,1,0,0,1,1,2,1,2,1,1,0,0,523,2,1
9136,1,0,12,307,0,2,1,2,0,3,1,1,1,1,1,1,0,0,248,20,4
9137,2,0,3,247,243,2,1,6,0,2,1,2,2,2,1,1,0,0,797,3,0
9138,2,0,30,266,0,1,1,6,7,2,2,2,1,1,1,2,0,0,1377,2,3
9139,2,0,12,266,0,1,6,7,0,2,1,2,1,1,1,1,0,0,1016,3,4
9140,1,0,3,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0,67,1,1
9141,1,0,24,307,0,1,5,7,0,2,1,1,1,2,1,1,0,0,445,2,4
9142,2,0,14,266,0,2,3,7,0,2,1,2,2,2,1,2,0,0,259,4,3
9143,2,0,3,265,0,1,1,2,0,2,2,2,1,2,1,1,0,0,85,1,4
9144,2,0,1,266,0,3,2,6,0,1,1,2,2,2,1,3,0,0,124,4,3
9145,2,0,2,265,266,3,4,5,7,2,2,2,2,2,1,2,0,0,184,4,2
9146,2,0,84,264,0,2,5,6,7,2,3,3,3,3,2,1,0,0,322,2,2
9147,1,0,4,307,0,1,1,3,0,3,1,1,1,2,1,1,0,0,124,1,1
9148,1,0,5,103,307,2,1,2,0,2,1,1,1,1,1,1,0,0,118,4,3
9149,1,0,6,20,179,1,1,7,0,2,3,1,3,1,1,1,200,0,156,3,2
9150,1,0,48,307,307,2,2,0,0,2,1,3,3,1,2,1,0,0,397,3,4
9151,1,0,48,195,0,2,6,0,0,1,2,1,1,1,1,1,0,0,149,1,1
9152,2,0,12,266,0,3,1,0,0,2,1,1,1,1,1,2,0,0,761,4,3
9153,1,0,11,76,307,2,1,2,7,2,2,1,3,1,1,2,0,0,909,1,4
9154,2,0,3,266,299,1,6,7,0,2,1,2,1,2,2,1,0,0,1592,18,2
9155,1,0,1,307,307,1,2,7,0,2,1,2,2,2,1,2,0,0,20,6,1
9156,2,0,3,266,0,2,1,2,6,2,1,2,1,2,1,1,0,0,428,1,3
9157,1,0,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0,221,1,3
9158,2,0,4,266,266,3,1,6,7,2,2,2,1,2,1,2,0,0,881,5,3
9159,2,0,2,303,264,2,1,3,7,3,3,2,2,2,1,1,0,0,522,1,1
9160,1,0,3,39,307,2,1,5,7,2,2,2,1,2,1,1,0,0,507,9,3
9161,1,0,60,307,0,1,3,0,0,2,2,1,1,1,1,1,0,0,335,3,2
9162,1,0,5,218,307,2,3,0,0,2,1,1,1,1,1,1,0,0,347,2,3
9163,1,0,24,307,0,2,1,2,0,2,1,1,1,1,1,1,0,0,99,8,4
9164,1,0,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,0,1240,1,1
9165,1,0,12,307,307,1,1,4,0,2,1,2,1,2,1,1,0,0,880,7,2
9166,1,0,6,307,0,2,1,0,0,2,1,1,1,1,1,1,0,0,320,15,3
9167,2,0,3,266,247,2,6,7,0,1,1,2,2,2,1,1,0,0,438,2,3
9168,1,0,2,307,0,2,5,7,0,3,2,3,3,3,1,1,0,0,181,5,1
9169,2,0,60,252,0,1,2,0,0,2,3,1,1,1,1,1,0,0,424,1,3
9170,1,0,3,307,0,2,1,0,0,1,2,2,2,2,1,1,0,0,325,2,4
9171,1,0,10,44,76,2,2,7,0,2,1,1,1,1,1,1,0,0,328,2,4
9172,2,0,12,249,0,1,6,7,0,2,2,3,3,3,1,1,0,0,1613,6,1
9173,2,0,5,266,0,2,1,7,0,2,1,2,1,2,1,1,0,0,59,1,2
9174,2,0,24,266,0,2,1,2,7,2,1,2,1,2,1,1,0,0,354,5,4
9175,1,0,2,307,0,1,1,7,0,2,1,2,1,2,1,1,0,0,206,2,3
9176,1,0,36,205,0,1,2,5,7,1,3,3,3,3,1,1,0,0,374,2,3
9177,1,0,3,141,0,2,1,0,0,3,1,1,1,3,1,1,0,0,971,0,1
9178,1,0,1,128,129,3,1,2,7,1,2,2,3,3,1,3,0,0,232,2,1
9179,2,0,6,266,0,1,4,7,0,2,2,2,1,1,1,1,100,0,221,8,3
9180,1,0,2,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0,391,2,1
9181,1,0,2,307,0,3,1,3,7,2,1,2,2,2,1,6,0,0,99,2,1
9182,1,0,1,307,307,1,2,7,0,2,2,2,2,2,1,1,0,0,167,6,3
9183,1,0,8,307,0,2,2,0,0,2,2,1,1,1,1,1,0,0,252,1,4
9184,1,0,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,0,160,1,3
9185,2,0,2,265,266,2,1,7,0,2,2,2,1,2,1,1,50,0,832,6,2
9186,1,0,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,352,3,1
9187,1,0,2,307,0,2,1,7,0,2,2,1,1,1,1,1,150,0,80,13,4
9188,2,0,1,266,0,2,4,0,0,1,1,2,2,2,1,1,0,1,185,6,1
9189,1,0,2,307,0,2,1,2,0,2,1,2,2,2,2,1,0,0,767,1,4
9190,1,0,2,32,307,1,1,3,0,2,1,2,1,2,1,1,0,0,280,3,2
9191,1,0,2,307,0,2,3,0,0,2,1,1,1,2,1,1,0,0,105,1,4
9192,1,0,48,205,307,1,5,0,0,1,2,1,1,1,1,1,0,0,733,3,1
9193,1,0,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0,98,1,2
9194,1,0,2,307,0,1,1,2,0,2,2,2,2,2,1,5,0,0,378,3,2
9195,2,0,3,266,266,2,1,7,0,1,1,2,1,2,1,2,0,0,450,5,2
9196,2,0,3,266,0,1,6,0,0,1,1,2,2,2,1,2,0,0,345,4,2
9197,1,0,12,173,0,2,1,7,0,2,1,1,1,2,1,1,0,0,261,5,1
9198,2,0,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,0,131,4,1
9199,2,0,1,266,299,2,3,6,0,2,1,2,2,2,2,2,0,0,612,6,3
9200,1,0,0,179,0,1,5,0,0,2,2,3,3,3,1,1,0,0,333,5,1
9201,2,0,24,285,0,2,3,0,0,1,2,3,3,1,1,1,0,0,67,1,1
9202,1,0,96,207,0,1,1,5,6,1,2,3,3,3,1,1,0,0,187,3,3
9203,2,0,24,250,0,1,1,0,0,2,1,2,2,3,1,1,0,0,88,1,2
9204,1,0,18,179,0,1,2,0,0,2,2,1,1,3,1,1,0,0,16,4,3
9205,2,0,3,266,0,1,1,7,0,2,2,1,1,1,1,1,0,0,463,3,4
9206,2,0,1,266,0,2,1,2,7,1,1,2,1,2,2,6,0,1,1134,2,2
9207,2,0,7,266,295,2,4,0,0,2,1,1,1,1,1,1,0,0,1884,9,3
9208,2,0,1,264,265,3,1,5,7,1,2,2,2,2,1,3,0,0,206,5,1
9209,1,0,9,307,307,1,1,0,0,2,2,1,1,2,1,1,5,0,716,5,4
9210,1,0,2,307,307,3,1,2,0,2,1,2,2,2,1,5,0,0,144,4,2
9211,1,0,48,60,0,2,3,6,7,1,1,1,1,1,1,1,50,0,901,5,1
9212,1,0,2,307,0,1,2,6,7,1,1,1,1,2,1,1,0,0,91,4,4
9213,1,0,1,307,141,1,5,0,0,2,1,1,1,2,1,1,0,0,703,1,2
9214,1,0,3,307,307,3,1,2,3,2,1,2,1,2,1,3,0,0,880,3,4
9215,1,0,2,307,307,1,1,2,7,2,2,1,1,2,1,1,0,0,12,5,1
9216,1,0,1,307,0,1,1,5,7,2,2,2,1,2,1,1,0,0,430,3,1
9217,1,0,36,205,0,1,2,5,0,2,2,3,1,2,2,1,0,0,50,1,2
9218,2,0,2,265,264,2,1,2,7,2,2,1,1,2,1,1,10,0,581,3,4
9219,1,0,60,60,0,2,2,7,0,1,2,1,1,2,1,1,100,0,337,2,1
9220,2,0,6,266,0,1,6,7,0,1,1,1,1,2,1,1,0,0,403,5,4
9221,1,0,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0,547,2,4
9222,2,0,4,266,0,3,3,6,0,2,1,2,1,2,1,10,0,0,293,5,4
9223,1,0,1,307,0,2,1,2,0,2,2,1,1,2,1,1,0,0,417,9,3
9224,1,0,3,307,307,1,1,2,0,2,1,2,1,2,1,1,150,0,68,3,4
9225,2,0,6,273,0,1,3,0,0,2,2,2,2,2,1,1,0,0,121,2,4
9226,2,0,1,266,0,3,3,6,7,1,1,2,2,2,1,4,0,0,481,3,1
9227,2,0,2,265,0,2,2,0,0,3,2,2,1,3,1,1,0,0,392,2,1
9228,1,0,4,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0,63,2,4
9229,2,0,1,266,0,2,1,7,0,2,1,2,1,2,1,1,0,0,280,3,1
9230,2,0,8,265,0,2,6,0,0,2,2,1,1,1,1,1,0,0,12,5,3
9231,1,0,1,307,218,2,2,7,0,2,3,2,2,2,2,1,20,0,175,2,2
9232,2,0,24,264,0,1,1,7,0,2,3,1,1,1,1,1,0,0,891,5,4
9233,2,0,2,266,0,2,1,2,3,1,2,2,1,2,2,1,0,0,969,4,2
9234,2,0,14,265,0,1,1,4,7,2,2,1,1,2,1,2,0,0,242,7,4
9235,1,0,1,307,0,3,1,2,0,2,1,2,1,2,1,6,0,0,454,3,2
9236,1,0,2,307,307,2,1,7,0,2,1,2,2,2,1,1,0,0,160,1,1
9237,2,0,4,265,265,2,7,0,0,2,1,1,1,2,1,1,100,0,852,8,4
9238,2,0,1,266,0,1,2,6,7,2,1,2,2,2,1,1,0,0,185,2,3
9239,2,0,2,265,0,3,1,2,6,2,2,2,2,2,1,3,0,0,42,4,3
9240,2,0,48,266,0,1,6,7,0,2,1,1,1,1,1,1,0,0,190,1,2
9241,2,0,12,285,0,3,1,7,0,2,2,1,1,2,1,3,0,1,832,9,1
9242,1,0,9,307,0,2,5,0,0,2,1,1,1,1,1,1,0,0,488,4,2
9243,2,0,4,265,0,2,2,3,4,2,2,2,2,2,1,1,0,0,130,1,3
9244,2,0,1,266,0,3,1,2,7,1,1,2,2,2,1,4,0,0,394,1,0
9245,1,0,1,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0,221,1,3
9246,1,0,3,307,307,2,2,7,0,2,1,1,1,2,1,1,0,0,232,4,3
9247,1,0,6,307,0,2,1,2,7,2,1,1,1,2,1,1,0,0,317,2,4
9248,1,0,7,307,0,1,1,2,7,2,2,1,1,2,1,1,0,0,529,1,4
9249,1,0,3,218,128,2,5,6,7,2,2,2,1,2,1,1,150,0,95,8,1
9250,1,0,8,307,0,2,2,7,0,2,1,2,2,2,2,1,0,0,96,1,4
9251,1,0,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0,200,1,3
9252,1,0,1,307,0,2,2,4,7,2,1,2,1,2,1,3,0,0,140,6,2
9253,1,0,2,179,218,2,2,7,0,2,2,2,2,2,1,1,0,0,383,4,2
9254,1,0,4,213,307,2,1,3,0,2,2,1,1,2,1,1,0,0,231,1,3
9255,1,0,2,307,0,2,1,2,5,2,1,1,1,2,1,3,0,0,389,7,3
9256,2,0,6,266,0,2,6,7,0,1,1,2,1,2,1,1,0,0,18,4,3
9257,1,0,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,0,98,5,3
9258,1,0,1,307,0,3,1,5,7,2,1,3,3,3,2,4,0,0,2178,1,4
9259,2,0,1,266,0,2,1,7,0,1,1,2,2,1,1,1,0,0,662,6,1
9260,2,0,3,266,0,1,1,6,7,1,1,2,2,2,1,1,0,0,27,2,3
9261,1,0,8,307,0,2,2,5,0,2,1,1,1,1,1,1,0,0,8,3,4
9262,2,0,4,266,0,1,3,0,0,2,2,2,2,2,1,1,0,0,349,5,1
9263,1,0,6,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,3125,13,3
9264,1,0,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,0,398,6,1
9265,2,0,12,299,247,1,1,2,6,2,1,1,1,1,1,1,0,0,697,6,2
9266,2,0,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,0,130,4,3
9267,1,0,168,69,0,1,3,0,0,2,3,3,3,3,1,1,0,0,326,5,3
9268,2,0,3,266,0,2,1,2,7,1,1,2,1,2,1,1,0,0,390,2,1
9269,2,0,1,266,265,3,3,5,7,2,1,3,1,2,1,6,0,0,360,1,1
9270,2,0,4,266,0,2,2,0,0,2,1,2,1,2,1,1,0,0,255,1,3
9271,2,0,14,299,0,2,1,2,6,2,1,2,2,2,1,2,0,0,251,3,4
9272,1,0,53,179,0,1,2,5,0,1,2,1,1,3,1,1,0,0,186,2,2
9273,1,0,2,307,187,1,1,7,0,2,2,2,2,2,1,1,0,0,104,3,2
9274,1,0,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,0,36,4,1
9275,1,0,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,198,3,2
9276,1,0,26,307,0,2,2,7,0,2,1,1,1,1,1,1,0,0,156,2,4
9277,2,0,10,266,299,2,1,6,7,2,1,2,1,2,1,1,0,0,3,1,4
9278,2,0,2,265,292,3,1,2,7,2,2,2,1,2,1,5,0,0,141,6,2
9279,1,0,48,20,20,2,1,2,7,2,1,1,1,1,1,1,0,0,184,2,1
9280,1,0,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,0,76,3,4
9281,2,0,1,299,0,1,1,5,6,1,1,2,2,2,1,1,0,0,513,6,3
9282,1,0,3,307,0,2,5,7,0,2,1,1,1,1,1,1,300,0,555,3,4
